ID,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,Order_Day,Order_Hour,Distance_km
0x4add,4.6,2022-03-16,Sunny,Medium,2,Snack,scooter,1,No,Urban,17,Wednesday,17,12.082423061297098
0x4843,4.5,2022-04-06,Stormy,Jam,2,Buffet,motorcycle,0,No,Metropolitian,19,Wednesday,21,17.041437201308558
0x12f7,5.0,2022-04-05,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,22,Tuesday,21,9.043027721349308
0x27a4,4.7,2022-04-03,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,19,Sunday,8,3.0206869079039604
0x9cc6,4.8,2022-03-14,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,15,Monday,23,17.103069399168035
0x7d5d,4.9,2022-03-21,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,28,Monday,19,7.58994910771155
0xb7a1,4.5,2022-04-02,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,25,Saturday,19,16.57522844648898
0xaf56,4.5,2022-03-28,Sandstorms,Low,2,Snack,scooter,0,No,Metropolitian,26,Monday,10,3.0681777018799767
0x41bd,4.6,2022-03-18,Sunny,Medium,0,Meal,motorcycle,0,No,Urban,15,Friday,18,13.739735417762162
0x5af2,4.9,2022-03-21,Cloudy,Low,1,Meal,motorcycle,0,No,Urban,16,Monday,23,7.748186179830032
0xafbb,5.0,2022-03-24,Sunny,Medium,2,Meal,motorcycle,0,No,Urban,14,Thursday,16,6.118069582492733
0x9c88,4.6,2022-03-21,Windy,Low,2,Snack,scooter,1,No,Metropolitian,15,Monday,23,4.554109914568528
0x3e5d,4.6,2022-03-19,Sandstorms,Medium,1,Snack,motorcycle,0,No,Metropolitian,25,Saturday,17,4.581196682217199
0x5fca,4.9,2022-03-13,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,27,Sunday,9,1.5549575617693234
0xc26f,4.7,2022-02-11,Sandstorms,Medium,1,Snack,motorcycle,1,No,Urban,21,Friday,18,4.4597397640764544
0xb3ef,4.4,2022-04-02,Windy,Jam,1,Drinks,scooter,2,No,Metropolitian,36,Saturday,19,16.822273614879723
0x8ac8,4.3,2022-03-12,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,42,Saturday,21,10.415110423098904
0x9bd7,5.0,2022-03-28,Fog,High,2,Meal,motorcycle,1,No,Urban,34,Monday,11,3.0146017669132554
0x8cab,4.5,2022-03-17,Cloudy,High,2,Snack,scooter,1,No,Metropolitian,29,Thursday,11,3.0361474408826683
0x5ea9,4.7,2022-03-29,Sunny,Jam,1,Meal,scooter,0,No,Metropolitian,18,Tuesday,19,10.571705517771939
0xa0b8,4.9,2022-03-12,Fog,Low,2,Buffet,scooter,1,No,Metropolitian,28,Saturday,23,16.63524977660957
0x3156,4.9,2022-03-05,Stormy,Jam,1,Drinks,scooter,0,No,Metropolitian,26,Saturday,19,7.439651353859388
0xb86c,4.5,2022-04-03,Sandstorms,Low,1,Meal,scooter,0,No,Urban,10,Sunday,23,4.647649006310348
0x5f78,3.7,2022-03-27,Sunny,Jam,1,Drinks,motorcycle,0,No,Urban,32,Sunday,19,12.057018583052516
0x4ae8,4.8,2022-04-03,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,26,Sunday,17,9.297357613567044
0x3fb7,4.7,2022-03-15,Stormy,Low,2,Snack,scooter,1,No,Metropolitian,18,Tuesday,9,2.976293549662474
0x96c9,4.7,2022-03-07,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,28,Monday,17,7.647908828689127
0x31ee,4.8,2022-04-03,Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,29,Sunday,23,4.52158203730614
0xdb5a,4.1,2022-02-13,Windy,Jam,1,Snack,scooter,1,No,Metropolitian,33,Sunday,21,8.942525150724878
0xe25c,4.6,2022-02-18,Cloudy,Jam,0,Meal,motorcycle,1,Yes,Metropolitian,46,Friday,21,20.94247125384543
0x9b56,4.7,2022-03-28,Sandstorms,High,2,Meal,motorcycle,0,No,Metropolitian,26,Monday,11,1.4881753982187615
0x4d7c,4.5,2022-04-01,Fog,Medium,2,Drinks,scooter,0,No,Urban,14,Friday,18,7.845173108613388
0x9e6f,4.8,2022-03-09,Sandstorms,Low,2,Meal,scooter,1,No,Urban,13,Wednesday,9,3.035817824489086
0x4dcb,4.9,2022-03-04,Windy,Jam,0,Snack,motorcycle,3,Yes,Metropolitian,53,Friday,20,13.742847929407002
0x3222,4.6,2022-04-05,Cloudy,High,0,Drinks,motorcycle,1,No,Urban,27,Tuesday,14,6.040974316966551
0x8fc0,4.6,2022-03-03,Cloudy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,Thursday,8,3.0358329337402403
0x9a9f,4.7,2022-03-13,Sunny,Low,1,Meal,scooter,1,No,Metropolitian,20,Sunday,9,1.5514056569291763
0x9586,4.9,2022-03-23,Sunny,Medium,2,Drinks,electric_scooter,1,No,Urban,12,Wednesday,18,13.659644060860991
0xbc94,4.6,2022-03-09,Fog,Low,0,Snack,motorcycle,1,No,Urban,29,Wednesday,23,4.5317745916199
0xc792,5.0,2022-02-11,Cloudy,Medium,2,Drinks,electric_scooter,1,No,Urban,19,Friday,16,6.229481359741909
0x8ca3,4.6,2022-04-02,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,15,Saturday,19,13.76488736327854
0x7b15,4.8,2022-03-01,Cloudy,Medium,1,Snack,scooter,0,No,Metropolitian,16,Tuesday,18,9.308662119355633
0x5a3c,4.7,2022-03-04,Cloudy,Medium,1,Meal,scooter,1,No,Metropolitian,33,Friday,17,12.393068064322298
0x9cb8,4.9,2022-03-17,Cloudy,Low,2,Meal,motorcycle,1,No,Urban,17,Thursday,9,1.5105048384811497
0xe0f,4.3,2022-03-23,Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,41,Wednesday,19,12.395241983211326
0xa7a3,4.7,2022-03-12,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,33,Saturday,17,20.141445016216554
0x7d00,4.8,2022-03-24,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,29,Thursday,8,1.507432124137038
0x8110,4.8,2022-03-29,Stormy,Low,1,Buffet,motorcycle,0,No,Metropolitian,14,Tuesday,22,17.102696349876823
0x580c,4.6,2022-03-03,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,19,Thursday,10,3.014385561380863
0x4f4a,4.8,2022-03-24,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,34,Thursday,17,9.107215808103613
0x21fe,4.5,2022-03-17,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,29,Thursday,18,7.747100285797026
0xbe8a,4.5,2022-03-16,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,26,Wednesday,21,17.259376716936664
0xbc96,4.5,2022-03-12,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,25,Saturday,17,10.983241696284244
0x6747,4.6,2022-03-28,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,14,Monday,10,3.0553157793778154
0x53fc,4.9,2022-03-05,Fog,Jam,2,Meal,scooter,0,No,Metropolitian,31,Saturday,19,4.580298758903578
0x3076,4.2,2022-03-19,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,25,Saturday,22,7.5361219725807995
0xb635,5.0,2022-03-15,Sandstorms,Medium,2,Meal,scooter,1,No,Metropolitian,29,Tuesday,17,9.163843230910993
0xc886,4.8,2022-02-16,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,35,Wednesday,21,19.646104957460345
0x1d14,3.5,2022-03-27,Sunny,Low,2,Drinks,scooter,0,No,Metropolitian,32,Sunday,23,11.909501860942648
0x66ea,4.9,2022-03-24,Fog,Low,1,Drinks,scooter,1,No,Metropolitian,17,Thursday,23,7.5900214384297335
0x89ad,4.7,2022-04-03,Stormy,Low,1,Buffet,scooter,1,No,Metropolitian,29,Sunday,22,8.927404257514164
0x7b5,4.9,2022-03-01,Stormy,Medium,0,Drinks,motorcycle,1,No,Urban,16,Tuesday,18,8.927484839963503
0x2d65,4.9,2022-03-31,Windy,Low,1,Snack,motorcycle,0,No,Metropolitian,18,Thursday,22,16.79715883296753
0x1f52,4.0,2022-03-09,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,21,Wednesday,8,3.0985746646299552
0xcd09,4.7,2022-02-14,Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,37,Monday,17,10.472580475869588
0xa3aa,4.6,2022-03-16,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,37,Wednesday,18,10.550012732384769
0xa4da,4.9,2022-03-02,Fog,Jam,0,Drinks,motorcycle,1,Yes,Metropolitian,46,Wednesday,19,16.57770577723575
0x7cb9,4.1,2022-04-01,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,21,Friday,9,3.035910946211916
0x95b5,4.7,2022-03-23,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,17,Wednesday,22,16.873857560165685
0x5d2e,4.9,2022-03-13,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,29,Sunday,23,8.932469105184088
0xca28,5.0,2022-02-18,Fog,Medium,2,Drinks,scooter,1,No,Urban,29,Friday,18,11.96843467733741
0xdb90,4.0,2022-02-11,Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,27,Friday,8,2.9350180362254505
0xa8e6,4.4,2022-03-14,Sandstorms,Medium,0,Meal,motorcycle,2,No,Metropolitian,41,Monday,18,10.845889966900735
0x813e,4.7,2022-04-05,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,26,Tuesday,19,7.438434464350356
0xb155,4.9,2022-03-03,Cloudy,Low,1,Meal,scooter,1,No,Metropolitian,15,Thursday,22,7.756744675482044
0x7fdb,4.6,2022-03-06,Fog,Low,2,Meal,scooter,1,No,Metropolitian,28,Sunday,22,10.549643455118284
0x6e3c,4.5,2022-03-15,Windy,Low,1,Snack,motorcycle,1,No,Urban,29,Tuesday,8,3.099023850433492
0x69c6,4.7,2022-04-05,Sunny,Jam,1,Snack,scooter,0,No,Metropolitian,17,Tuesday,19,9.162403230196174
0xc5fa,4.6,2022-02-15,Cloudy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,13,Tuesday,22,4.707104052532131
0xcf6b,4.7,2022-02-16,Stormy,Jam,1,Meal,scooter,1,No,Urban,29,Wednesday,21,19.321445595986216
0x6498,4.7,2022-03-17,Sandstorms,Low,2,Meal,electric_scooter,1,No,Metropolitian,28,Thursday,10,1.5340279311561753
0xc163,4.7,2022-02-17,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,25,Thursday,18,8.976537881737832
0x90fa,4.0,2022-03-27,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,42,Sunday,19,16.796129650059807
0x3d4e,5.0,2022-03-21,Sandstorms,Jam,2,Snack,electric_scooter,0,No,Metropolitian,19,Monday,21,4.647649006310348
0x669f,4.4,2022-04-04,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,33,Monday,19,13.96162800667355
0x39c1,4.7,2022-04-03,Fog,Low,1,Buffet,scooter,0,No,Urban,11,Sunday,10,2.976280715993522
0xab72,4.9,2022-03-26,Windy,Low,1,Snack,motorcycle,0,No,Urban,14,Saturday,10,3.1097660534862834
0x1f9d,4.9,2022-03-23,Stormy,Jam,2,Meal,motorcycle,0,No,Metropolitian,20,Wednesday,22,13.660122439871861
0x47e4,4.8,2022-03-08,Stormy,Low,1,Buffet,scooter,1,No,Metropolitian,22,Tuesday,22,20.397442775188328
0x4491,4.9,2022-03-19,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,13,Saturday,16,6.136313894528232
0x89e5,4.9,2022-03-17,Fog,High,2,Snack,scooter,1,No,Metropolitian,32,Thursday,11,3.0537978384131423
0x41d9,4.0,2022-03-12,Stormy,Jam,0,Buffet,motorcycle,3,No,Metropolitian,49,Saturday,21,20.827706441684747
0x46ab,4.9,2022-03-24,Stormy,High,0,Buffet,motorcycle,1,No,Urban,16,Thursday,12,6.197807133001162
0xe80,4.6,2022-03-13,Fog,Low,1,Buffet,scooter,0,No,Metropolitian,16,Sunday,8,3.0250325843898467
0x54d9,4.9,2022-04-01,Stormy,High,2,Drinks,scooter,1,No,Metropolitian,25,Friday,13,6.19750414054014
0xc754,4.6,2022-02-12,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,34,Saturday,21,12.459231803562506
0xd4ac,4.7,2022-02-17,Windy,Jam,1,Meal,motorcycle,0,No,Urban,15,Thursday,19,4.707104052532131
0x76d2,4.9,2022-03-30,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,15,Wednesday,22,9.307757372287321
0x26d9,4.3,2022-03-07,Windy,Low,0,Meal,motorcycle,1,No,Urban,24,Monday,8,1.5277185791840686
0x5050,4.3,2022-04-02,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,Saturday,17,12.552275755914394
0x48b5,4.9,2022-03-07,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,27,Monday,17,7.637970360616425
0x1ca2,4.8,2022-03-20,Sunny,Jam,1,Drinks,scooter,0,No,Urban,15,Sunday,19,12.05632146227304
0xcf14,4.8,2022-02-16,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,27,Wednesday,23,16.950214856387376
0x952d,4.0,2022-03-12,Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,40,Saturday,20,13.993345286741215
0x7657,4.7,2022-03-20,Sunny,Medium,0,Buffet,motorcycle,0,No,Urban,19,Sunday,18,12.271931674507936
0x92cf,4.9,2022-03-03,Sandstorms,Low,1,Drinks,motorcycle,0,No,Urban,12,Thursday,9,1.551472641050793
0x6a34,4.5,2022-03-25,Stormy,Medium,2,Drinks,electric_scooter,1,No,Metropolitian,22,Friday,17,13.390339808216725
0xa403,5.0,2022-03-07,Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,19,Monday,22,9.160210772982108
0xe0fb,4.5,2022-02-11,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,28,Friday,21,4.471458536851232
0x3824,4.7,2022-03-05,Fog,Jam,1,Buffet,motorcycle,0,No,Metropolitian,31,Saturday,19,7.747334644263657
0x126f,4.4,2022-03-18,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,37,Friday,17,12.058029851305768
0x22c3,4.8,2022-03-02,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,16,Wednesday,17,13.591016959866298
0x1353,3.9,2022-03-14,Stormy,Jam,1,Meal,scooter,2,No,Metropolitian,39,Monday,21,20.142861143258497
0xb585,4.8,2022-03-05,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,19,Saturday,22,9.061597007035509
0xd34c,4.8,2022-02-15,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,21,Tuesday,19,7.432523539213011
0xdf4b,4.9,2022-02-16,Stormy,Medium,1,Buffet,scooter,0,No,Metropolitian,27,Wednesday,17,20.489810831715687
0x5495,4.7,2022-04-05,Cloudy,Low,1,Snack,scooter,0,No,Metropolitian,18,Tuesday,10,1.5125517325857614
0x2151,4.6,2022-03-28,Sunny,High,0,Snack,motorcycle,1,No,Metropolitian,28,Monday,13,6.0498690649436355
0xb4c3,4.3,2022-03-25,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,47,Friday,21,13.393659551411588
0x706e,4.2,2022-03-28,Windy,Medium,0,Buffet,motorcycle,1,No,Urban,35,Monday,18,4.647963215024367
0x3c72,4.7,2022-03-20,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,41,Sunday,23,12.09894524844397
0x26c9,4.6,2022-03-09,Cloudy,Jam,1,Meal,scooter,1,No,Urban,26,Wednesday,21,7.562182477576534
0xd108,4.6,2022-02-13,Sandstorms,Low,1,Drinks,scooter,0,No,Urban,12,Sunday,10,2.9279142999673726
0xd54f,4.8,2022-02-12,Fog,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,52,Saturday,21,20.24538626353272
0x7350,5.0,2022-03-25,Windy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,17,Friday,23,13.743026423465595
0xc276,4.7,2022-02-18,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,24,Friday,22,19.07193538888569
0x91bc,4.6,2022-03-01,Cloudy,High,0,Meal,motorcycle,0,No,Urban,31,Tuesday,13,6.028889249813659
0x2a04,4.7,2022-04-06,Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,17,Wednesday,18,10.84584909513978
0x25db,4.8,2022-03-18,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,48,Friday,20,12.392594903406293
0xbe74,4.9,2022-03-21,Fog,Low,2,Buffet,scooter,0,No,Metropolitian,10,Monday,9,1.5514402596192753
0x99a8,5.0,2022-03-30,Sunny,Low,2,Meal,scooter,0,No,Urban,15,Wednesday,8,3.05877430169638
0x7e64,4.8,2022-03-02,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,37,Wednesday,19,13.565053945838057
0x9f87,4.7,2022-03-13,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,19,Sunday,21,4.648468135610773
0x44b9,4.9,2022-03-21,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,16,Monday,16,6.198367825068356
0xd63c,4.7,2022-02-13,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,20,Sunday,18,7.706064500268838
0x9c8a,4.5,2022-04-03,Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,28,Sunday,19,9.32936392411261
0xd2b2,4.8,2022-02-13,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,14,Sunday,22,4.533948597415746
0xe05d,5.0,2022-02-13,Cloudy,Medium,2,Meal,motorcycle,0,No,Metropolitian,17,Sunday,17,4.53445887387674
0xc143,4.5,2022-02-13,Windy,Low,1,Meal,motorcycle,0,No,Urban,20,Sunday,22,4.471653263330141
0x8c28,4.1,2022-03-29,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,35,Tuesday,19,12.216836816928133
0x42b8,5.0,2022-03-16,Sunny,Medium,1,Snack,scooter,1,No,Urban,19,Wednesday,18,19.853603911818123
0x99f0,4.8,2022-03-28,Windy,High,1,Meal,scooter,0,No,Metropolitian,17,Monday,12,6.027713334627565
0x522b,4.9,2022-04-02,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,44,Saturday,20,10.84351284874578
0x150e,5.0,2022-04-04,Fog,Medium,0,Snack,motorcycle,1,Yes,Semi-Urban,44,Monday,18,16.611603446539622
0xc402,4.3,2022-02-13,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,35,Sunday,20,7.319402787465168
0xaefd,4.5,2022-03-15,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,28,Tuesday,9,1.526809186076802
0x3e0f,5.0,2022-03-19,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,29,Saturday,21,4.531036199759811
0x117f,4.7,2022-03-19,Sunny,High,1,Buffet,scooter,1,No,Metropolitian,23,Saturday,14,6.049912845948324
0x4c53,5.0,2022-04-01,Fog,Jam,2,Drinks,scooter,1,No,Metropolitian,34,Friday,21,8.927712060693983
0x210a,4.4,2022-03-18,Fog,Jam,2,Drinks,electric_scooter,2,No,Metropolitian,39,Friday,20,19.938928010566755
0x1240,4.9,2022-03-15,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,23,Tuesday,22,9.297076456518703
0x2404,4.8,2022-03-23,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,32,Wednesday,18,12.142670416282547
0x3b7b,4.6,2022-03-09,Stormy,Medium,0,Snack,motorcycle,1,No,Urban,19,Wednesday,18,7.756952986806547
0x2cae,4.8,2022-03-02,Stormy,Medium,1,Snack,scooter,1,No,Urban,22,Wednesday,17,13.806307264632855
0xd063,4.0,2022-02-17,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,31,Thursday,19,7.335684979628153
0x5207,4.8,2022-03-17,Fog,High,1,Snack,motorcycle,1,No,Metropolitian,28,Thursday,12,1.512552702491675
0x6f0f,5.0,2022-03-29,Cloudy,Jam,1,Drinks,scooter,0,No,Metropolitian,43,Tuesday,19,17.10244951726794
0xa583,4.8,2022-03-17,Sunny,High,1,Buffet,motorcycle,1,No,Metropolitian,18,Thursday,11,3.053575446751881
0x3310,4.7,2022-04-02,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,32,Saturday,17,10.62454186179098
0x3785,4.6,2022-03-10,Fog,Low,1,Meal,scooter,1,No,Urban,26,Thursday,22,14.121309628180253
0x2798,4.8,2022-03-31,Fog,Low,1,Snack,motorcycle,1,No,Urban,25,Thursday,22,16.695188729889093
0x7dbe,4.9,2022-03-12,Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,29,Saturday,17,10.859243692618604
0x33d0,4.6,2022-03-07,Stormy,Medium,1,Snack,motorcycle,1,No,Metropolitian,30,Monday,16,6.11827161768149
0xe143,4.5,2022-02-11,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,29,Friday,23,4.623211145361009
0x886c,4.9,2022-03-01,Windy,High,2,Drinks,electric_scooter,1,No,Metropolitian,28,Tuesday,13,6.1181996269858905
0xd8e0,4.3,2022-02-11,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,33,Friday,17,9.04687409160205
0x2a8f,4.6,2022-03-27,Stormy,Jam,2,Meal,scooter,0,No,Urban,19,Sunday,19,12.142670416282547
0xe06b,4.2,2022-02-12,Cloudy,Low,1,Drinks,scooter,1,No,Metropolitian,39,Saturday,23,11.738325118356856
0xcb0,4.9,2022-03-30,Fog,Medium,1,Snack,motorcycle,1,No,Urban,11,Wednesday,16,6.1977927664404255
0x56f2,4.2,2022-04-02,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,35,Saturday,18,12.270876910294279
0xd780,4.0,2022-02-12,Cloudy,Low,0,Meal,motorcycle,2,No,Metropolitian,41,Saturday,22,12.45905342164924
0x41d4,4.5,2022-04-05,Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,23,Tuesday,17,4.582113704313201
0xd564,4.2,2022-02-12,Cloudy,Jam,2,Drinks,electric_scooter,0,Yes,Metropolitian,43,Saturday,20,10.665935979690616
0x4c52,4.9,2022-03-30,Cloudy,Low,2,Drinks,motorcycle,1,No,Urban,16,Wednesday,22,7.670252503433443
0x2447,4.9,2022-03-14,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,Monday,21,16.577488524535227
0x778c,4.2,2022-03-13,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,32,Sunday,8,3.035902790349682
0x47a5,4.5,2022-04-06,Sunny,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,26,Wednesday,17,13.962233538599422
0x5687,4.6,2022-03-20,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,Sunday,19,17.042883652085017
0x21de,4.2,2022-03-10,Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,39,Thursday,20,14.121309628180253
0x5b9c,4.8,2022-04-05,Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,22,Tuesday,21,9.042547607822385
0x87ca,4.6,2022-04-03,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,29,Sunday,20,7.774433406393336
0x8f29,4.6,2022-03-11,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,46,Friday,21,9.329217115744335
0xcda1,4.8,2022-02-16,Windy,Jam,0,Snack,motorcycle,2,No,Metropolitian,39,Wednesday,20,12.189969586213813
0x15e0,4.7,2022-03-27,Sandstorms,Medium,2,Buffet,scooter,0,No,Metropolitian,20,Sunday,18,12.236712029946888
0x4816,4.9,2022-03-08,Cloudy,Low,0,Buffet,motorcycle,0,No,Urban,22,Tuesday,22,13.661064865061226
0xab53,4.6,2022-03-01,Cloudy,Low,2,Buffet,scooter,0,No,Urban,13,Tuesday,8,1.5690347154047224
0x5a57,4.7,2022-03-01,Sandstorms,Medium,1,Snack,scooter,0,No,Urban,26,Tuesday,17,7.562213708875968
0x7eb0,4.8,2022-03-07,Stormy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,30,Monday,18,4.647957994225859
0xc251,4.7,2022-02-15,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,19,Tuesday,10,3.016316716778771
0x6062,4.7,2022-03-28,Cloudy,Jam,1,Buffet,scooter,0,No,Urban,39,Monday,20,4.647699043596936
0x66b7,4.7,2022-03-16,Windy,Jam,2,Snack,scooter,0,No,Metropolitian,16,Wednesday,19,20.828297086837768
0xbee2,5.0,2022-03-04,Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,25,Friday,22,13.562011132719297
0x6af3,4.0,2022-03-27,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,38,Sunday,17,10.846021334892525
0x6cdf,5.0,2022-03-13,Sunny,High,1,Snack,scooter,0,No,Urban,19,Sunday,12,6.071909216478056
0x7d3a,3.8,2022-03-12,Windy,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,36,Saturday,17,19.34030338574658
0xc545,4.9,2022-02-17,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,20,Thursday,22,9.343871687134204
0x7896,4.7,2022-03-13,Cloudy,High,0,Snack,motorcycle,0,No,Urban,24,Sunday,11,3.0986894561589557
0x7936,4.9,2022-04-02,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,21,Saturday,17,16.611108704815376
0x47cb,4.9,2022-03-29,Cloudy,Medium,2,Drinks,motorcycle,0,No,Metropolitian,25,Tuesday,17,10.983241696284244
0x90d6,4.5,2022-03-05,Windy,Jam,1,Meal,motorcycle,0,No,Metropolitian,24,Saturday,21,4.64782413304398
0xd6f5,4.1,2022-02-17,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,22,Thursday,10,1.4962197238568409
0x5283,4.7,2022-03-18,Stormy,Medium,2,Buffet,electric_scooter,1,No,Urban,25,Friday,18,10.687630840937123
0xc450,4.2,2022-02-12,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,35,Saturday,21,13.463753530561968
0xbddb,4.8,2022-03-04,Cloudy,Jam,0,Drinks,motorcycle,3,No,Semi-Urban,48,Friday,21,13.943159409182282
0x57f1,4.8,2022-03-30,Stormy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,11,Wednesday,21,9.295709409330447
0x343f,4.7,2022-03-24,Sandstorms,Low,2,Buffet,electric_scooter,0,No,Metropolitian,21,Thursday,8,1.5277193778494655
0x5ecb,4.1,2022-03-27,Cloudy,Jam,1,Meal,motorcycle,0,No,Metropolitian,34,Sunday,19,13.94308069228634
0x6b9f,4.8,2022-03-20,Fog,Jam,2,Snack,electric_scooter,2,No,Metropolitian,40,Sunday,21,12.057182695080641
0x7517,4.8,2022-03-06,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,21,Sunday,22,16.37462198536497
0x321e,4.8,2022-03-24,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,22,Thursday,19,9.295128065715456
0x5b57,4.8,2022-03-11,Sandstorms,Low,1,Meal,motorcycle,0,No,Metropolitian,15,Friday,9,1.5493046440215
0xcea4,4.7,2022-02-16,Cloudy,Low,0,Buffet,motorcycle,2,No,Metropolitian,40,Wednesday,22,19.60243075578685
0xacf9,4.6,2022-03-16,Cloudy,Low,2,Drinks,motorcycle,1,No,Metropolitian,25,Wednesday,23,10.550954672911281
0x87ef,4.3,2022-03-06,Stormy,Medium,0,Buffet,motorcycle,1,No,Urban,39,Sunday,17,13.76611370410258
